building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp
1258,1,4304.51,14,Education,273234,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1259,1,70.6319,14,Education,71088,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1260,1,0.0,14,Office,86455,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1262,1,68.4,14,Office,65000,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1263,1,170.416,14,Education,97838,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1264,1,226.445,14,Education,33012,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1265,1,0.0,14,Food sales and service,35605,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1266,1,36.8733,14,Public services,13469,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1268,1,181.97,14,Office,43007,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1269,1,4.7289,14,Healthcare,56388,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1270,1,0.0,14,Entertainment/public assembly,18551,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1271,1,24.5603,14,Public services,20540,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1272,1,0.0,14,Public services,247471,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1273,1,0.0,14,Office,104089,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1274,1,0.0,14,Office,17077,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1275,1,0.0,14,Office,114166,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1276,1,0.0,14,Office,53860,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1280,1,29.6,14,Lodging/residential,79900,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1283,1,559.994,14,Public services,76537,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1284,1,455.256,14,Education,442438,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1285,1,189.316,14,Healthcare,130067,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1286,1,92.1928,14,Healthcare,205472,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1287,1,57.2318,14,Education,60582,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1288,1,471.058,14,Education,164206,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1289,1,4108.78,14,Education,194441,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1290,1,592.764,14,Education,200442,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1291,1,900.706,14,Office,237546,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1292,1,313.195,14,Office,58196,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1293,1,195.163,14,Office,51471,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1294,1,86.9834,14,Office,15649,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1295,1,47.2623,14,Office,115676,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1296,1,162.117,14,Office,8836,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1297,1,393.898,14,Office,21469,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1298,1,2236.76,14,Education,171084,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1299,1,464.825,14,Education,25401,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1300,1,97.102,14,Healthcare,25609,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1301,1,425.907,14,Education,62242,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1302,1,502.541,14,Office,90411,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1303,1,1415.39,14,Healthcare,200000,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1306,1,52.7569,14,Lodging/residential,54172,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1307,1,0.0,14,Lodging/residential,66013,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1308,1,0.0,14,Lodging/residential,62279,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1309,1,12.0166,14,Lodging/residential,58041,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1310,1,0.0,14,Lodging/residential,57274,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1311,1,0.0,14,Lodging/residential,66794,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1312,1,64.6475,14,Lodging/residential,75000,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1317,1,698.487,14,Entertainment/public assembly,180806,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1318,1,2.0169,14,Entertainment/public assembly,73488,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1319,1,2.621,14,Entertainment/public assembly,287419,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1321,1,0.0,14,Entertainment/public assembly,370024,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1322,1,0.0,14,Entertainment/public assembly,166489,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1323,1,0.0,14,Office,87200,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1324,1,0.0,14,Entertainment/public assembly,84688,,,4.4,,-3.3,0.0,1016.9,290.0,5.1,1451667600
1326,1,2.551,15,Office,46981,1962.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1328,1,7.6904,15,Education,279840,2008.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1329,1,83.3922,15,Technology/science,60100,1912.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1331,1,28.8866,15,Education,171008,1930.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1332,1,31.4422,15,Education,47398,1912.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1333,1,23.7605,15,Office,31316,1913.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1334,1,3.2925,15,Office,130794,1933.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1336,1,0.2579,15,Office,31053,1915.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1337,1,2.2627,15,Office,14744,1910.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1339,1,0.0,15,Education,140488,1961.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1341,1,1.7189,15,Education,18342,1960.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1342,1,0.0,15,Education,116854,1978.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1343,1,23.0054,15,Office,110380,1985.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1344,1,0.4163,15,Education,125507,1974.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1345,1,3.8946,15,Education,20889,1976.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1347,1,35.3764,15,Education,322341,1995.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1348,1,17.8163,15,Education,131271,2010.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1349,1,0.0,15,Manufacturing/industrial,7919,1970.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1350,1,0.0,15,Education,149762,2004.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1351,1,0.5957,15,Office,40611,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1352,1,19.3816,15,Office,42755,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1353,1,2.4981,15,Religious worship,22201,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1354,1,0.1176,15,Education,23232,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1355,1,0.9159,15,Education,50567,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1357,1,14.889,15,Office,21618,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1358,1,22.4766,15,Lodging/residential,61439,1903.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1359,1,16.3958,15,Education,124289,1904.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1361,1,2.8186,15,Education,233863,1921.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1362,1,18.7129,15,Education,113988,1923.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1363,1,12.6709,15,Office,157933,1932.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1366,1,5.3551,15,Office,87977,1947.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1367,1,45.3717,15,Education,33695,1948.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1368,1,0.1753,15,Entertainment/public assembly,199037,1949.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1372,1,33.2643,15,Education,16289,1957.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1374,1,11.4624,15,Office,159662,1956.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1375,1,2.6389,15,Office,115288,1957.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1376,1,7.9047,15,Public services,240026,1960.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1377,1,174.571,15,Education,74599,1984.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1379,1,6.7697,15,Office,49553,1963.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1380,1,20.2574,15,Education,204029,2010.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1381,1,2.7281,15,Office,84615,1963.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1383,1,9.4642,15,Education,105612,1967.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1384,1,2.5602,15,Education,56969,1967.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1386,1,74.0601,15,Entertainment/public assembly,82035,1975.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1388,1,54.7094,15,Healthcare,45465,1990.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1389,1,26.6215,15,Entertainment/public assembly,17104,1953.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1390,1,2.1992,15,Entertainment/public assembly,93608,1951.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1391,1,0.0,15,Entertainment/public assembly,68693,1956.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1394,1,0.0,15,Entertainment/public assembly,16351,2002.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1395,1,0.0,15,Lodging/residential,98624,,,-1.0,,-4.0,,,240.0,7.2,1451667600
1396,1,0.0,15,Lodging/residential,96336,1913.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1397,1,0.0,15,Lodging/residential,19984,1914.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1398,1,0.0,15,Lodging/residential,20291,1925.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1400,1,2.502,15,Lodging/residential,21168,1928.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1401,1,10.3165,15,Lodging/residential,168791,1946.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1404,1,1.446,15,Lodging/residential,169290,2006.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1405,1,1.168,15,Lodging/residential,142901,2007.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1407,1,16.1949,15,Lodging/residential,83141,2006.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1408,1,13.423,15,Entertainment/public assembly,28760,2007.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1409,1,18.81,15,Lodging/residential,48881,1902.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1410,1,15.6403,15,Office,11524,1994.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1411,1,0.0,15,Education,9111,1958.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
1412,1,0.0,15,Lodging/residential,39538,1953.0,,-1.0,,-4.0,,,240.0,7.2,1451667600
161,1,0.0,2,Education,11329,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
162,1,0.0,2,Education,98829,1968.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
163,1,15.0521,2,Education,72102,1970.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
166,1,244.421,2,Lodging/residential,553210,2009.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
167,1,1.6529,2,Lodging/residential,86323,1956.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
168,1,218.467,2,Education,183460,2005.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
169,1,626.492,2,Education,179559,2006.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
170,1,18.6745,2,Retail,45224,1982.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
171,1,0.0,2,Office,131797,1968.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
172,1,0.0,2,Office,121440,1983.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
173,1,82.0481,2,Education,90903,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
174,1,86.1277,2,Education,90900,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
175,1,145.457,2,Education,111635,1989.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
176,1,0.0,2,Education,62238,1970.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
177,1,261.583,2,Entertainment/public assembly,167066,1989.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
178,1,7.3502,2,Office,23392,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
179,1,0.0703,2,Food sales and service,24867,2012.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
180,1,21.7341,2,Education,24586,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
181,1,10.6561,2,Education,148829,2014.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
183,1,27.8535,2,Education,132518,1992.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
187,1,6.0842,2,Education,44203,1950.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
188,1,17.1974,2,Office,23549,1941.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
189,1,0.0,2,Education,7481,1969.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
190,1,0.0,2,Education,137040,1957.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
191,1,109.62,2,Education,78268,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
192,1,259.649,2,Education,151637,1983.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
194,1,31.3,2,Office,155682,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
195,1,24.7235,2,Office,9703,1940.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
197,1,109.831,2,Public services,102856,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
198,1,93.7241,2,Office,163959,2004.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
200,1,179.359,2,Entertainment/public assembly,143093,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
201,1,459.547,2,Education,219608,1992.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
202,1,139.549,2,Lodging/residential,74682,2006.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
203,1,247.586,2,Lodging/residential,63348,2007.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
204,1,43.8903,2,Lodging/residential,30949,1951.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
205,1,77.1949,2,Lodging/residential,60086,2001.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
206,1,179.184,2,Public services,345837,1966.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
207,1,20.7846,2,Public services,99700,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
208,1,0.1758,2,Healthcare,36904,1934.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
209,1,982.362,2,Education,193294,2006.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
210,1,46.0707,2,Education,71248,2004.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
212,1,618.016,2,Education,327256,2012.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
213,1,35.5554,2,Education,49662,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
214,1,0.0,2,Education,91273,1951.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
215,1,0.0,2,Lodging/residential,36406,1940.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
216,1,26.9742,2,Education,137065,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
217,1,92.9152,2,Education,282946,2003.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
219,1,363.713,2,Education,96124,1959.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
220,1,422.092,2,Education,122592,1971.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
221,1,556.471,2,Education,204349,1993.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
222,1,15.6148,2,Entertainment/public assembly,11935,1939.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
224,1,129.526,2,Education,272278,1955.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
225,1,226.977,2,Lodging/residential,216526,1967.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
226,1,16.3885,2,Office,74180,1930.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
228,1,0.0,2,Lodging/residential,49108,1951.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
229,1,151.822,2,Education,140092,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
231,1,456.346,2,Education,33739,1939.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
233,1,0.0,2,Education,25139,1970.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
234,1,76.1398,2,Education,179167,1971.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
235,1,6.26,2,Education,9309,1970.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
236,1,14.7004,2,Entertainment/public assembly,144086,1989.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
237,1,6.0138,2,Public services,101262,1982.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
238,1,61.2284,2,Office,45017,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
239,1,73.5373,2,Lodging/residential,106440,1963.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
240,1,0.0,2,Lodging/residential,111304,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
244,1,0.0,2,Education,95717,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
245,1,0.0,2,Education,88486,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
246,1,269.742,2,Office,202435,1967.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
247,1,170.778,2,Education,64560,1965.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
248,1,107.405,2,Education,24643,1982.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
249,1,371.625,2,Entertainment/public assembly,179449,1976.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
250,1,84.6154,2,Education,131710,1991.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
252,1,0.1758,2,Education,4314,1907.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
253,1,54.9684,2,Education,65907,1964.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
254,1,146.406,2,Entertainment/public assembly,254766,1989.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
255,1,11.2188,2,Education,49078,1914.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
256,1,1.0199,2,Education,16744,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
257,1,3.763,2,Education,75650,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
258,1,0.0352,2,Education,71224,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
259,1,0.0,2,Education,77469,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
260,1,173.451,2,Education,126985,1979.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
263,1,150.064,2,Education,87673,1960.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
264,1,0.0,2,Office,83660,1973.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
265,1,7.4557,2,Office,118966,1988.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
267,1,20.4681,2,Entertainment/public assembly,72193,2013.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
268,1,299.108,2,Entertainment/public assembly,77844,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
271,1,1.5474,2,Education,71421,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
273,1,182.911,2,Office,140345,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
277,1,28.1348,2,Education,12761,1909.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
279,1,1.7233,2,Education,49384,1967.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
281,1,90.172,2,Food sales and service,28862,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
282,1,0.211,2,Office,28750,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
284,1,46.9851,2,Entertainment/public assembly,230259,1975.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
285,1,566.74,2,Utility,21958,,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
286,1,54.4057,2,Lodging/residential,32841,1935.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
287,1,1.6529,2,Office,33713,1956.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
290,1,0.1407,2,Office,51732,1966.0,,10.6,0.0,-4.4,0.0,1020.5,0.0,0.0,1451671200
747,1,0.0,6,Education,30531,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
753,1,0.0,6,Education,39558,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
765,1,0.0,6,Entertainment/public assembly,58562,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
771,1,0.0,6,Lodging/residential,82911,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
774,1,0.0,6,Lodging/residential,93500,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
777,1,0.0,6,Lodging/residential,105791,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
780,1,20.6571,6,Education,120836,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
787,1,0.0,6,Lodging/residential,278795,,,7.2,0.0,-2.2,0.0,1018.9,,3.1,1451671200
789,1,73.83,7,Education,64583,1923.0,1.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
790,1,157.2,7,Education,86111,1911.0,8.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
791,1,318.9,7,Education,150695,,5.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
792,1,757.42,7,Education,333681,1938.0,3.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
793,1,0.0,7,Education,150695,1964.0,6.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
794,1,0.0,7,Education,731945,1969.0,11.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
795,1,0.0,7,Education,387500,1960.0,6.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
796,1,42.2,7,Education,226042,1965.0,2.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
797,1,0.0,7,Education,764237,1979.0,13.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
798,1,113.81,7,Education,409028,1970.0,21.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
799,1,0.0,7,Education,527431,1976.0,26.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
800,1,0.0,7,Education,64583,1955.0,2.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
801,1,148.34,7,Education,484376,1952.0,5.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
802,1,356.57,7,Education,290625,1995.0,19.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
803,1,0.0,7,Education,182986,1962.0,3.0,-0.3,,-2.8,3.0,1009.9,230.0,5.7,1451671200
874,1,289.683,9,Office,181805,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
875,1,107.58,9,Lodging/residential,177708,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
878,1,32.2143,9,Lodging/residential,41241,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
879,1,7.5261,9,Education,110235,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
880,1,82.857,9,Education,157723,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
883,1,311.382,9,Education,399331,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
885,1,26.8687,9,Lodging/residential,40697,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
886,1,0.0,9,Education,69799,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
887,1,15.5445,9,Lodging/residential,69754,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
888,1,174.576,9,Entertainment/public assembly,137522,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
889,1,135.61,9,Education,126077,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
890,1,99.3862,9,Education,202937,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
891,1,0.1758,9,Education,50846,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
893,1,45.086,9,Education,47191,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
894,1,171.024,9,Education,101555,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
895,1,72.7636,9,Education,55087,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
896,1,59.2589,9,Education,245637,,,8.3,,1.1,0.0,1033.1,10.0,5.1,1451671200
